Date,Open,High,Low,Close,Adj Close,Volume,Days
2018-03-28,133.610001,135.660004,133.600006,135.059998,116.270409,189900,1027
2018-03-29,135.720001,136.869995,135.589996,136.119995,117.182968,146100,1028
2018-04-02,135.770004,135.770004,132.270004,132.770004,114.299034,127800,1029
2018-04-03,133.559998,134.949997,133.089996,134.600006,115.874443,118900,1030
2018-04-04,133.589996,137.179993,133.589996,136.679993,117.665039,137700,1031
2018-04-05,137.119995,137.550003,136.309998,137.100006,118.026627,99400,1032
2018-04-06,136.330002,137.75,135.169998,135.740005,116.855835,89400,1033
2018-04-09,135.889999,137,135.289993,135.589996,116.726692,77400,1034
2018-04-10,136.389999,136.589996,135.300003,136.080002,117.148537,104200,1035
2018-04-11,135.460007,136.410004,135.130005,135.800003,116.907478,77300,1036
2018-04-12,136.320007,136.690002,135.580002,135.580002,116.718071,72100,1037
2018-04-13,136.020004,136.419998,135.559998,136.119995,117.182968,76800,1038
2018-04-16,136.369995,138.429993,136.369995,137.669998,118.517342,140600,1039
2018-04-17,137.880005,138.600006,137.350006,138.039993,118.8358,109400,1040
2018-04-18,138.139999,138.220001,136.899994,137.080002,118.00943,71600,1041
2018-04-19,135.380005,136.029999,132.729996,133.339996,114.789703,109800,1042
2018-04-20,133.169998,133.399994,130.970001,131.240005,112.981873,194000,1043
2018-04-23,131.220001,131.389999,130.550003,131.020004,112.792473,139600,1044
2018-04-24,131.350006,131.350006,129.5,130.350006,112.215691,140700,1045
2018-04-25,130.199997,131.089996,129.899994,130.619995,112.448128,135300,1046
2018-04-26,130.889999,131.779999,130.350006,131.270004,113.007706,163500,1047
2018-04-27,131,132.330002,131,131.929993,113.575867,73700,1048
2018-04-30,132.130005,132.740005,130.869995,131.070007,112.835495,100500,1049
2018-05-01,130.809998,130.809998,129.130005,129.979996,111.897156,185500,1050
2018-05-02,129.830002,129.979996,127.360001,127.639999,109.882713,142300,1051
2018-05-03,127.720001,128.160004,126.779999,127.330002,109.615829,126800,1052
2018-05-04,127.220001,129.899994,127.220001,129.309998,111.320374,150400,1053
2018-05-07,129.479996,129.600006,128.300003,128.610001,110.717728,106100,1054
2018-05-08,128.220001,128.309998,127.519997,128.050003,110.235672,119700,1055
2018-05-09,127.800003,128.600006,127.610001,128.279999,110.433678,121100,1056
2018-05-10,128.789993,129.720001,128.779999,129.119995,111.156776,150600,1057
2018-05-11,129.460007,129.929993,128.779999,129.119995,111.156776,91400,1058
2018-05-14,129.339996,129.509995,128.830002,129,111.05349,139400,1059
2018-05-15,128.440002,129,127.879997,128.619995,110.726357,166200,1060
2018-05-16,128.779999,129.869995,128.779999,129.649994,111.613083,111300,1061
2018-05-17,129.880005,130.259995,129.630005,129.970001,111.888565,103200,1062
2018-05-18,129.850006,129.850006,128.720001,129.210007,111.234283,158200,1063
2018-05-21,129.720001,130.130005,129.5,129.789993,111.733582,115000,1064
2018-05-22,129.919998,130.539993,129.289993,129.440002,111.432274,112400,1065
2018-05-23,129.179993,130.050003,129.039993,129.990005,111.905785,138600,1066
2018-05-24,129.889999,130.080002,129.229996,129.919998,111.845512,101700,1067
2018-05-25,129.789993,130.860001,129.720001,130.100006,112.000481,81200,1068
2018-05-29,129.610001,130.330002,129.300003,129.820007,111.759422,105300,1069
2018-05-30,130.039993,131.869995,129.970001,131.619995,113.309006,142100,1070
2018-05-31,131.240005,131.240005,129.100006,129.610001,111.578644,238300,1071
2018-06-01,129.729996,130.169998,129.330002,129.639999,111.604462,84300,1072
2018-06-04,129.880005,130.839996,129.880005,130.679993,112.499771,106300,1073
2018-06-05,130.839996,131,129.860001,130.229996,112.112366,103200,1074
2018-06-06,130.270004,130.289993,129.449997,130.289993,112.164024,98700,1075
2018-06-07,130.050003,131.639999,129.839996,130.970001,112.749435,92300,1076
2018-06-08,131.110001,132.630005,131.110001,132.630005,114.17849,129600,1077
2018-06-11,132.539993,133.899994,132.539993,133.630005,115.039391,125400,1078
2018-06-12,133.649994,133.940002,133.070007,133.919998,115.289024,86400,1079
2018-06-13,133.919998,134.059998,133.139999,133.440002,114.875786,112800,1080
2018-06-14,133.800003,134,133.389999,133.789993,115.177109,112800,1081
2018-06-15,133.720001,135.5,133.720001,135.460007,116.614807,136800,1082
2018-06-18,134.759995,134.759995,133.089996,133.729996,115.12545,203700,1083
2018-06-19,133.149994,134.589996,133.149994,134.429993,115.728073,155600,1084
2018-06-20,134.770004,134.830002,134.020004,134.600006,115.874443,137900,1085
2018-06-21,134.639999,135.210007,134.5,134.830002,116.072441,739500,1086
2018-06-22,135.080002,136.059998,135.080002,135.860001,116.959122,215300,1087
2018-06-25,135.520004,136.600006,135.520004,136.440002,117.45845,161900,1088
2018-06-26,136.5,136.820007,135.369995,136.059998,117.131302,228900,1089
2018-06-27,135.910004,136.889999,135.220001,135.429993,116.588959,174600,1090
2018-06-28,134.029999,134.639999,133.449997,134.389999,116.768814,116300,1091
2018-06-29,134.309998,135,133.860001,134.270004,116.664543,103200,1092
2018-07-02,133.759995,134.179993,132.729996,133.619995,116.099777,113300,1093
2018-07-03,134.169998,134.600006,133.740005,133.860001,116.308296,152300,1094
2018-07-05,134.529999,135.830002,133.970001,135.830002,118.020012,130900,1095
2018-07-06,135.860001,136.740005,135.740005,136.229996,118.367546,89800,1096
2018-07-09,136.289993,136.389999,135.570007,135.600006,117.820152,91300,1097
2018-07-10,136.039993,137.160004,135.809998,137.059998,119.088737,91200,1098
2018-07-11,136.869995,137.029999,136.270004,136.559998,118.654282,78400,1099
2018-07-12,137.050003,137.130005,136.050003,136.509995,118.610817,125400,1100
2018-07-13,136.440002,137.330002,136.440002,137.139999,119.158226,77800,1101
2018-07-16,137.029999,137.050003,136.130005,136.429993,118.541328,79500,1102
2018-07-17,136.580002,137.75,136.580002,137.559998,119.52317,72800,1103
2018-07-18,137.440002,137.660004,136.429993,136.619995,118.706406,105200,1104
2018-07-19,136,137.149994,135.5,136.619995,118.706406,100300,1105
2018-07-20,136.320007,137.419998,136.320007,137.380005,119.366768,80600,1106
2018-07-23,137.100006,137.449997,136.199997,136.580002,118.671661,74400,1107
2018-07-24,136.460007,136.960007,136.110001,136.639999,118.723801,88400,1108
2018-07-25,136.820007,137.830002,136.660004,137.630005,119.584,174400,1109
2018-07-26,138.070007,139.570007,138.070007,138.529999,120.366005,104700,1110
2018-07-27,138.470001,139.110001,138.25,138.5,120.339905,108000,1111
2018-07-30,138.059998,138.630005,137.800003,138.25,120.122711,79500,1112
2018-07-31,138.529999,139.300003,137.979996,138.899994,120.687454,80300,1113
2018-08-01,138.5,138.5,137.470001,137.529999,119.497078,103100,1114
2018-08-02,137.470001,139.350006,137.470001,139.259995,121.000259,66300,1115
2018-08-03,139.5,141.639999,139.460007,141.080002,122.581604,201600,1116
2018-08-06,141.080002,141.619995,140.919998,141.070007,122.57296,97300,1117
2018-08-07,141.080002,141.619995,139.960007,140.350006,121.947372,89300,1118
2018-08-08,140.300003,140.300003,139.369995,139.399994,121.121918,73100,1119
2018-08-09,139.470001,139.470001,138.800003,138.940002,120.722252,69500,1120
2018-08-10,138.490005,138.990005,138.149994,138.410004,120.261734,80700,1121
2018-08-13,138.509995,138.809998,137.809998,138.350006,120.209602,101000,1122
2018-08-14,138.490005,139.440002,138.410004,139.289993,121.026344,145200,1123
2018-08-15,138.979996,139.869995,138.220001,139.789993,121.460747,100000,1124
2018-08-16,141.179993,142.080002,140.990005,141.740005,123.155083,79900,1125
2018-08-17,141.539993,142.899994,141.539993,142.800003,124.076096,128100,1126
2018-08-20,142.940002,143.399994,142.679993,142.830002,124.102119,102700,1127
2018-08-21,142.919998,142.919998,141.380005,141.839996,123.241951,123300,1128
2018-08-22,141.759995,141.759995,140.940002,141.050003,122.55555,82900,1129
2018-08-23,140.869995,141.110001,140.429993,140.759995,122.303596,61800,1130
2018-08-24,140.690002,141.089996,140.320007,140.660004,122.21669,71200,1131
2018-08-27,140.970001,141.289993,140.300003,140.669998,122.225357,217600,1132
2018-08-28,140.679993,141.039993,140.059998,140.25,121.860466,88500,1133
2018-08-29,140.240005,140.570007,140.070007,140.309998,121.91256,390500,1134
2018-08-30,140.110001,140.529999,139.690002,139.919998,121.573738,83600,1135
2018-08-31,139.919998,140.350006,139.440002,140.050003,121.686691,54900,1136
2018-09-04,139.830002,140.460007,139.539993,139.740005,121.41732,84200,1137
2018-09-05,139.559998,141.330002,139.449997,141.229996,122.711945,155900,1138
2018-09-06,141.229996,141.779999,140.880005,141.710007,123.129013,140100,1139
2018-09-07,141.070007,141.479996,140.5,141.320007,122.790184,118000,1140
2018-09-10,141.600006,142.660004,141.600006,141.820007,123.224617,83300,1141
2018-09-11,141.690002,141.830002,141.149994,141.479996,122.929176,68800,1142
2018-09-12,141.440002,143.240005,141.419998,143.070007,124.310692,158600,1143
2018-09-13,143,143,142.139999,142.740005,124.023972,79300,1144
2018-09-14,142.429993,142.610001,141.800003,142.389999,123.719826,76200,1145
2018-09-17,142.360001,142.850006,142.070007,142.850006,124.119568,812100,1146
2018-09-18,142.850006,143.309998,141.820007,142.220001,123.572144,89200,1147
2018-09-19,142.149994,142.589996,141.679993,141.830002,123.233276,69100,1148
2018-09-20,142.259995,143.509995,142.259995,143.389999,124.588722,115700,1149
2018-09-21,143.710007,143.949997,143.5,143.649994,124.814636,113100,1150
2018-09-24,142.570007,142.740005,140.770004,140.960007,123.181427,93700,1151
2018-09-25,141.259995,141.259995,140.009995,140.029999,122.368683,84100,1152
2018-09-26,140.419998,141.130005,140.050003,140.179993,122.499733,103900,1153
2018-09-27,139.899994,140.789993,139.339996,139.860001,122.220116,101300,1154
2018-09-28,139.899994,140.350006,139.789993,140.119995,122.447296,80700,1155
2018-10-01,140.350006,140.600006,139.789993,139.880005,122.237579,84200,1156
2018-10-02,139.869995,141,139.860001,140.679993,122.936684,76700,1157
2018-10-03,141.070007,141.110001,139.130005,139.309998,121.739471,108200,1158
2018-10-04,138.910004,139.100006,137.960007,138.899994,121.381172,146500,1159
2018-10-05,138.559998,139.300003,137.970001,138.690002,121.197662,90300,1160
2018-10-08,138.619995,140.679993,138.619995,140.5,122.779388,168700,1161
2018-10-09,140.639999,140.759995,139.910004,140.149994,122.473534,93000,1162
2018-10-10,139.880005,140.570007,138.130005,138.279999,120.839394,193500,1163
2018-10-11,138.139999,138.440002,134.779999,135.020004,117.99054,231300,1164
2018-10-12,135.800003,136.169998,134.669998,135.880005,118.742081,137400,1165
2018-10-15,135.740005,137.639999,135.740005,136.660004,119.423706,163300,1166
2018-10-16,137.139999,138.490005,136.710007,138.309998,120.865593,315000,1167
2018-10-17,138.119995,139.25,137.679993,138.979996,121.45108,85700,1168
2018-10-18,138.970001,140.160004,138.220001,138.610001,121.127769,128800,1169
2018-10-19,140.199997,141.919998,140.199997,141.619995,123.758141,144500,1170
2018-10-22,141.669998,141.929993,140.25,140.690002,122.945442,113100,1171
2018-10-23,140,141.490005,139.25,141.039993,123.251305,233800,1172
2018-10-24,141.190002,143.5,141.190002,141.600006,123.740654,129600,1173
2018-10-25,141.399994,142.460007,140.169998,141.779999,123.89798,185100,1174
2018-10-26,140.880005,141.309998,138.669998,139.479996,121.888039,168700,1175
2018-10-29,140.330002,141.919998,139.630005,140.960007,123.181427,140300,1176
2018-10-30,141.619995,143.889999,141.509995,143.789993,125.654427,434800,1177
2018-10-31,143.869995,143.869995,141.380005,142.5,124.527153,176300,1178
2018-11-01,142.630005,143.720001,142.199997,143.190002,125.130142,225000,1179
2018-11-02,143.369995,143.410004,141.419998,142.830002,124.815483,165700,1180
2018-11-05,142.850006,144.669998,142.740005,144.490005,126.266151,120700,1181
2018-11-06,144.220001,145.419998,144.020004,145.289993,126.96521,210100,1182
2018-11-07,145.809998,146.089996,144.570007,146,127.585693,339700,1183
2018-11-08,145.559998,146.229996,145.380005,146.050003,127.629395,166400,1184
2018-11-09,145.860001,147.139999,145.860001,146.820007,128.302277,113800,1185
2018-11-12,146.460007,147.149994,145.770004,146.050003,127.629395,115800,1186
2018-11-13,146.059998,146.479996,144.990005,145.380005,127.0439,194100,1187
2018-11-14,145.889999,145.889999,143.949997,144.639999,126.397217,168800,1188
2018-11-15,144.339996,144.339996,143.080002,144.289993,126.091354,330100,1189
2018-11-16,144.160004,145.25,143.850006,144.710007,126.458412,123600,1190
2018-11-19,144.649994,145.429993,143.800003,144.339996,126.135071,285700,1191
2018-11-20,143.889999,144.369995,141.690002,142.009995,124.098915,453400,1192
2018-11-21,142.050003,142.339996,140.779999,140.949997,123.172623,245500,1193
2018-11-23,140.710007,142.050003,140.520004,141.440002,123.60083,86200,1194
2018-11-26,142,142.330002,141,141.520004,123.670715,192000,1195
2018-11-27,141.5,142.770004,141.350006,142.649994,124.658195,309600,1196
2018-11-28,142.779999,143.960007,142.259995,143.960007,125.802994,124600,1197
2018-11-29,143.720001,144.630005,143.690002,144.119995,125.942856,139900,1198
2018-11-30,144.149994,145.270004,143.75,145.270004,126.947784,117600,1199
2018-12-03,145.479996,145.5,143.720001,145.259995,126.938988,142900,1200
2018-12-04,145.320007,145.699997,142.520004,142.649994,124.658195,153300,1201
2018-12-06,142.240005,142.75,139.679993,142.75,124.745605,188800,1202
2018-12-07,142.729996,143.070007,140.300003,140.910004,123.137695,134000,1203
2018-12-10,141.389999,141.389999,138.75,140.910004,123.137695,136000,1204
2018-12-11,141.850006,142.979996,141.240005,142.100006,124.177589,198900,1205
2018-12-12,143.039993,143.080002,141.970001,142,124.090225,228100,1206
2018-12-13,141.089996,142.070007,140.899994,141.729996,124.771606,100800,1207
2018-12-14,140.850006,140.850006,139,139.339996,122.667557,238900,1208
2018-12-17,138.949997,139.160004,135.169998,135.970001,119.700821,1570300,1209
2018-12-18,136.399994,136.710007,133.830002,134.580002,118.477112,416000,1210
2018-12-19,135.050003,135.910004,132.690002,133.25,117.306259,325300,1211
2018-12-20,132.820007,132.929993,129.690002,130.990005,115.316673,529000,1212
2018-12-21,130.919998,133.570007,129.460007,129.470001,113.978546,487200,1213
2018-12-24,128.919998,129.279999,125.779999,125.779999,110.730057,612700,1214
2018-12-26,126.07,129.380005,124.93,129.350006,113.87291,436500,1215
2018-12-27,128.660004,130.720001,126.769997,130.630005,114.999733,985400,1216
2018-12-28,131.559998,132.080002,130.190002,130.580002,114.955719,403400,1217
2018-12-31,130.979996,131.220001,129.949997,131.169998,115.475113,311200,1218
2019-01-02,130.100006,130.940002,129.279999,130.679993,115.043755,214500,1219
2019-01-03,130.220001,131.550003,129.600006,129.740005,114.216225,192000,1220
2019-01-04,130.699997,132.600006,130.479996,132.529999,116.672379,180400,1221
2019-01-07,132.529999,133.339996,131.300003,132.410004,116.56675,193900,1222
2019-01-08,133.380005,133.889999,132.610001,133.669998,117.675987,209800,1223
2019-01-09,133.639999,133.740005,132.369995,132.529999,116.672379,134200,1224
2019-01-10,132.279999,133.520004,131.949997,133.309998,117.359047,284000,1225
2019-01-11,133.259995,133.759995,133,133.759995,117.755203,114300,1226
2019-01-14,133.399994,133.800003,132.940002,133.110001,117.183006,109500,1227
2019-01-15,133.110001,134.460007,132.970001,134.350006,118.274635,198700,1228
2019-01-16,134.449997,134.449997,133.259995,133.809998,117.799232,807900,1229
2019-01-17,133.600006,134.690002,133.600006,134.539993,118.441895,185900,1230
2019-01-18,135.059998,136.5,135.050003,136.100006,119.815231,262100,1231
2019-01-22,135.639999,135.779999,133.789993,134.800003,118.670799,347200,1232
2019-01-23,135.789993,136.630005,135.160004,136.220001,119.920891,130000,1233
2019-01-24,135.550003,135.550003,133.740005,134.509995,118.415482,154700,1234
